GROUP,GROUP_NUMBER,YEAR,SCENARIO,FIRM HEADROOM ( MVA ),NON-FIRM HEADROOM ( MVA ),CENTROID_X,CENTROID_Y,geopoint
PRIMARY,400407,2026,4 - HOLISTIC TRANSITION,2.66,7.3,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2030,4 - HOLISTIC TRANSITION,0.48,5.12,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2024,5 - HYDROGEN EVOLUTION,4.07,8.7,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2025,5 - HYDROGEN EVOLUTION,3.0,7.64,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2036,5 - HYDROGEN EVOLUTION,-2.36,2.28,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2033,5 - HYDROGEN EVOLUTION,-0.78,3.85,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2026,5 - HYDROGEN EVOLUTION,2.53,7.17,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2039,5 - HYDROGEN EVOLUTION,-4.2,0.44,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2051,5 - HYDROGEN EVOLUTION,-7.15,-2.48,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2024,6 - ACCELERATED DECARBONISATION,4.07,8.7,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2029,6 - ACCELERATED DECARBONISATION,-0.1,4.54,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2028,6 - ACCELERATED DECARBONISATION,0.55,5.18,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400407,2027,6 - ACCELERATED DECARBONISATION,1.21,5.84,342439.194403315,432498.169799073,"53.78560638885635, -2.8751089013438857"
PRIMARY,400110,2033,1 - BEST VIEW,6.47,8.45,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2046,1 - BEST VIEW,-2.06,-0.08,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2030,1 - BEST VIEW,7.34,9.32,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2036,1 - BEST VIEW,4.81,6.79,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2042,1 - BEST VIEW,-0.13,1.85,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2032,1 - BEST VIEW,6.77,8.75,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2051,1 - BEST VIEW,-3.49,-1.52,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2046,2 - COUNTERFACTUAL,3.15,5.13,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2039,2 - COUNTERFACTUAL,4.94,6.92,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2031,2 - COUNTERFACTUAL,7.36,9.34,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2029,3 - ELECTRIC ENGAGEMENT,7.52,9.5,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2033,3 - ELECTRIC ENGAGEMENT,6.53,8.51,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2051,3 - ELECTRIC ENGAGEMENT,-4.14,-2.18,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2036,4 - HOLISTIC TRANSITION,3.28,5.26,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2024,4 - HOLISTIC TRANSITION,9.03,11.01,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2026,4 - HOLISTIC TRANSITION,8.54,10.52,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2042,4 - HOLISTIC TRANSITION,-1.18,0.8,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2051,4 - HOLISTIC TRANSITION,-2.58,-0.65,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2033,4 - HOLISTIC TRANSITION,5.41,7.39,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2039,4 - HOLISTIC TRANSITION,0.84,2.82,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2029,5 - HYDROGEN EVOLUTION,7.92,9.9,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2033,5 - HYDROGEN EVOLUTION,6.94,8.92,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2051,5 - HYDROGEN EVOLUTION,0.93,2.96,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2039,6 - ACCELERATED DECARBONISATION,0.44,2.42,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2033,6 - ACCELERATED DECARBONISATION,4.77,6.75,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2032,6 - ACCELERATED DECARBONISATION,5.53,7.51,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2026,6 - ACCELERATED DECARBONISATION,8.22,10.2,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2030,6 - ACCELERATED DECARBONISATION,7.05,9.03,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,400110,2025,6 - ACCELERATED DECARBONISATION,8.53,10.51,336804.945747488,438575.755523584,"53.83956895218517, -2.961860012972897"
PRIMARY,609364,2051,1 - BEST VIEW,-1.08,1.41,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2046,1 - BEST VIEW,-0.85,1.65,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2036,1 - BEST VIEW,0.7,3.2,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2032,1 - BEST VIEW,1.57,4.07,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2026,1 - BEST VIEW,2.39,4.89,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2039,1 - BEST VIEW,0.01,2.51,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2030,2 - COUNTERFACTUAL,2.21,4.71,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2026,2 - COUNTERFACTUAL,2.54,5.04,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2027,2 - COUNTERFACTUAL,2.49,4.99,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2028,3 - ELECTRIC ENGAGEMENT,2.26,4.76,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2051,3 - ELECTRIC ENGAGEMENT,-1.59,0.91,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2027,3 - ELECTRIC ENGAGEMENT,2.32,4.82,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2042,3 - ELECTRIC ENGAGEMENT,-0.91,1.59,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2029,3 - ELECTRIC ENGAGEMENT,2.15,4.65,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2033,3 - ELECTRIC ENGAGEMENT,1.18,3.68,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2046,3 - ELECTRIC ENGAGEMENT,-1.33,1.17,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2030,4 - HOLISTIC TRANSITION,2.1,4.6,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2042,4 - HOLISTIC TRANSITION,-0.7,1.8,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2033,4 - HOLISTIC TRANSITION,1.3,3.8,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2051,4 - HOLISTIC TRANSITION,-1.04,1.45,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2025,4 - HOLISTIC TRANSITION,2.51,5.01,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2031,4 - HOLISTIC TRANSITION,1.81,4.31,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2039,4 - HOLISTIC TRANSITION,-0.19,2.31,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2042,5 - HYDROGEN EVOLUTION,0.03,2.53,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2028,5 - HYDROGEN EVOLUTION,2.46,4.96,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2029,5 - HYDROGEN EVOLUTION,2.43,4.93,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2032,5 - HYDROGEN EVOLUTION,1.96,4.46,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2025,5 - HYDROGEN EVOLUTION,2.58,5.08,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2028,6 - ACCELERATED DECARBONISATION,2.19,4.69,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
PRIMARY,609364,2046,6 - ACCELERATED DECARBONISATION,-1.03,1.47,313559.381903217,496127.97452579,"54.35332974891953, -3.33149817079296"
