Substation/Group,Voltage,Scenario,DFES Year,Financial Year,Headroom (MW),Headroom Type,Grid_Group,Primary_Group
ALPOCO T1,11.0,EE,2038.0,2038/39,4.489584098752099,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,EE,2040.0,2040/41,4.392779852499492,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,EE,2043.0,2043/44,4.292678341087728,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,EE,2044.0,2044/45,4.264889520668433,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,EE,2045.0,2045/46,4.246396356179083,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,HE,2036.0,2036/37,4.614659326493372,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,HE,2047.0,2047/48,4.248438306079193,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,HT,2024.0,2024/25,4.910526315789474,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,HT,2027.0,2027/28,4.91674893636615,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,HT,2028.0,2028/29,4.895888477918217,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,HT,2032.0,2032/33,4.794024757167013,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,HT,2034.0,2034/35,4.712889908443676,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
ALPOCO T1,11.0,HT,2049.0,2049/50,4.223316561276612,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,ALPOCO T1
AMLWCH T1 / AMLWCH T2,11.0,EE,2035.0,2035/36,2.841590253080183,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,EE,2036.0,2036/37,2.293918797899139,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,EE,2037.0,2037/38,1.729812755174873,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,EE,2038.0,2038/39,1.237657160065913,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,EE,2040.0,2040/41,0.2724362616995837,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,EE,2042.0,2042/43,0.0,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,EE,2044.0,2044/45,0.0,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,EE,2045.0,2045/46,0.0,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HE,2036.0,2036/37,2.6416699066291,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HE,2037.0,2037/38,2.219890776641751,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HE,2038.0,2038/39,1.83563639166211,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HE,2039.0,2039/40,1.475129230085249,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HE,2044.0,2044/45,0.002519445876044912,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2024.0,2024/25,5.618947368421051,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2025.0,2025/26,5.674408062548155,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2026.0,2026/27,5.66238355740973,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2033.0,2033/34,3.854616843681232,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2036.0,2036/37,2.561948660141987,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2038.0,2038/39,1.589773463353511,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2039.0,2039/40,1.16158184623543,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2040.0,2040/41,0.7224343216230746,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2041.0,2041/42,0.3834682770395403,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2042.0,2042/43,0.07026183868951996,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2046.0,2046/47,0.0,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
AMLWCH T1 / AMLWCH T2,11.0,HT,2048.0,2048/49,0.0,Demand,AMLWCH GT1 / CAERGEILIOG GT1 / CAERGEILIOG GT2,AMLWCH T1 / AMLWCH T2
ANDERTON T1,11.0,EE,2038.0,2038/39,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,EE,2039.0,2039/40,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,EE,2040.0,2040/41,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,EE,2041.0,2041/42,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,EE,2043.0,2043/44,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,EE,2044.0,2044/45,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,EE,2048.0,2048/49,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HE,2040.0,2040/41,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HE,2044.0,2044/45,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HE,2045.0,2045/46,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2024.0,2024/25,2.804417265926315,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2026.0,2026/27,2.874237902247038,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2029.0,2029/30,2.298690460981437,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2031.0,2031/32,1.473094919070174,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2032.0,2032/33,0.9891847434275247,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2035.0,2035/36,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2037.0,2037/38,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2038.0,2038/39,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2040.0,2040/41,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
ANDERTON T1,11.0,HT,2049.0,2049/50,0.0,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,ANDERTON T1
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,EE,2036.0,2036/37,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,EE,2043.0,2043/44,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HE,2037.0,2037/38,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HE,2039.0,2039/40,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HE,2041.0,2041/42,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HE,2048.0,2048/49,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HE,2049.0,2049/50,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HT,2025.0,2025/26,3.505662774880761,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HT,2026.0,2026/27,3.582014594985484,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HT,2027.0,2027/28,3.418050105094714,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HT,2036.0,2036/37,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HT,2037.0,2037/38,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HT,2038.0,2038/39,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HT,2039.0,2039/40,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HT,2043.0,2043/44,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2,11.0,HT,2047.0,2047/48,0.0,Demand,BOLD G4A / PRESCOT GT1B / WIDNES GT1 / WIDNES GT2,APPLETON T1 / HORNSBRIDGE T1 / LUGSDALE T2
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,EE,2035.0,2035/36,19.01683080870043,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,EE,2041.0,2041/42,18.18659441652789,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,EE,2043.0,2043/44,17.99256005673603,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,EE,2044.0,2044/45,17.93432972629262,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,EE,2047.0,2047/48,17.79194537972382,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HE,2038.0,2038/39,18.6617619153441,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HE,2040.0,2040/41,18.41435467434457,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HE,2046.0,2046/47,17.95713204537702,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HE,2047.0,2047/48,17.90817869651384,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HE,2048.0,2048/49,17.8707865374896,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2025.0,2025/26,19.7269876877262,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2027.0,2027/28,19.74369614673543,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2028.0,2028/29,19.70324518282318,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2029.0,2029/30,19.65864738146085,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2030.0,2030/31,19.60471714299634,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2031.0,2031/32,19.50803144755834,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2033.0,2033/34,19.30291591575989,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2034.0,2034/35,19.19039416544936,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2036.0,2036/37,18.93972775005922,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2037.0,2037/38,18.79790299622404,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2038.0,2038/39,18.65803674250816,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2039.0,2039/40,18.50915786564807,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2040.0,2040/41,18.37125778547826,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2041.0,2041/42,18.287243393116,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2042.0,2042/43,18.19593047745094,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2044.0,2044/45,18.09824349653077,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2048.0,2048/49,17.97448723007991,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1,11.0,HT,2049.0,2049/50,17.95523098506063,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,ARROWE PK HOSP T1 / CHAMPION PLUGS T1 / CHAMPION PLUGS T2 / WOODCHURCH T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,EE,2037.0,2037/38,1.232291878641746,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,EE,2038.0,2038/39,0.08753494647092097,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,EE,2039.0,2039/40,0.0,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,EE,2040.0,2040/41,0.0,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,EE,2043.0,2043/44,0.0,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,HE,2037.0,2037/38,2.53985749529696,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,HE,2042.0,2042/43,0.0,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,HE,2045.0,2045/46,0.0,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,HT,2029.0,2029/30,6.750578149244243,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,HT,2030.0,2030/31,6.535821094285652,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1,11.0,HT,2034.0,2034/35,4.529504905661023,Demand,LISTER DV B GT3 / SPARLING ST GT1 / WAVERTREE GT2,ARUNDEL T1 / GROVE PK T1 / WAVERTREE VALE T1
