Substation/Group,Voltage,Scenario,Year,Financial Year,Headroom (MW),Headroom Type,GSP,Primary_Substation
ZETLAND PARK,11.0,HT,2034,2034/35,0.0,Generation (Fully Rated Converter),GRANGEMOUTH,ZETLAND PARK
ZETLAND PARK,11.0,HT,2036,2036/37,0.0,Generation (Fully Rated Converter),GRANGEMOUTH,ZETLAND PARK
ZETLAND PARK,11.0,HT,2037,2037/38,0.0,Generation (Fully Rated Converter),GRANGEMOUTH,ZETLAND PARK
ZETLAND PARK,11.0,HT,2045,2045/46,0.0,Generation (Fully Rated Converter),GRANGEMOUTH,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,0.0,Generation (Fully Rated Converter),GRANGEMOUTH,ZETLAND PARK
ZETLAND PARK,11.0,HT,2049,2049/50,0.0,Generation (Fully Rated Converter),GRANGEMOUTH,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,8.22233842446485,Generation (Fully Rated Converter),KAIMES,ZETLAND PARK
ZETLAND PARK,11.0,HE,2036,2036/37,8.54967997357248,Generation (Fully Rated Converter),KAIMES,ZETLAND PARK
ZETLAND PARK,11.0,HE,2038,2038/39,7.460569707904562,Generation (Fully Rated Converter),KAIMES,ZETLAND PARK
ZETLAND PARK,11.0,HT,2029,2029/30,8.302293286361468,Generation (Fully Rated Converter),KAIMES,ZETLAND PARK
ZETLAND PARK,11.0,HT,2030,2030/31,8.294798861609346,Generation (Fully Rated Converter),KAIMES,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,8.26601793622924,Generation (Fully Rated Converter),KAIMES,ZETLAND PARK
ZETLAND PARK,11.0,EE,2036,2036/37,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,EE,2042,2042/43,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,EE,2046,2046/47,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,EE,2048,2048/49,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HE,2035,2035/36,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HE,2036,2036/37,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HE,2041,2041/42,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HT,2035,2035/36,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HT,2036,2036/37,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HT,2039,2039/40,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HT,2040,2040/41,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HT,2047,2047/48,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,HT,2048,2048/49,0.0,Generation (Fully Rated Converter),DEVOL MOOR,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,EE,2041,2041/42,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,EE,2049,2049/50,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HE,2035,2035/36,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HE,2039,2039/40,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HE,2046,2046/47,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HE,2049,2049/50,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HT,2024,2024/25,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HT,2043,2043/44,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HT,2044,2044/45,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,HT,2048,2048/49,0.0,Generation (Fully Rated Converter),PORTOBELLO,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,22.68645484050492,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,26.12251053182639,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2038,2038/39,25.93475205412714,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2027,2027/28,23.72554307059387,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,24.82354154895394,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,24.72779263692369,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,23.16942697672786,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2036,2036/37,24.24001521202187,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2040,2040/41,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2047,2047/48,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2038,2038/39,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2039,2039/40,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2026,2026/27,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2032,2032/33,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2037,2037/38,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2039,2039/40,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2040,2040/41,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2041,2041/42,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2049,2049/50,0.0,Generation (Fully Rated Converter),BATHGATE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2025,2025/26,8.432481257408043,Generation (Fully Rated Converter),KILMARNOCK TOWN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,22.75682733930104,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,EE,2040,2040/41,22.92636171509646,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,EE,2041,2041/42,22.9719788954409,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,EE,2042,2042/43,23.02100398420058,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,23.06534942313929,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,23.07540334703256,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,EE,2045,2045/46,23.09330122347696,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,EE,2048,2048/49,23.05202388469337,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HE,2035,2035/36,22.35314186483967,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,22.50209931161234,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HE,2039,2039/40,22.68015356570623,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,22.89001625944969,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HE,2045,2045/46,23.04909999096148,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HE,2048,2048/49,23.14936926802788,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HE,2049,2049/50,23.17692722081898,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HT,2025,2025/26,22.18384968971007,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,22.17544128665564,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HT,2032,2032/33,22.24123884099167,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,22.31825732250576,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,22.37073987976764,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HT,2039,2039/40,22.80988680333038,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HT,2044,2044/45,23.14426275552418,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HT,2045,2045/46,23.15696791201445,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,HT,2047,2047/48,23.1267334130802,Generation (Fully Rated Converter),KILBOWIE 33,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HE,2035,2035/36,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HE,2041,2041/42,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HE,2045,2045/46,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HE,2047,2047/48,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HT,2027,2027/28,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HT,2037,2037/38,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HT,2039,2039/40,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HT,2042,2042/43,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,0.0,Generation (Fully Rated Converter),GLENNISTON,ZETLAND PARK
ZETLAND PARK,11.0,EE,2036,2036/37,10.18332875184693,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,9.96470928831014,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,EE,2040,2040/41,10.16630455290363,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,EE,2046,2046/47,9.380113851840619,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HE,2035,2035/36,12.11409188424133,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,11.88261031356031,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HE,2040,2040/41,12.25261625127766,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HE,2047,2047/48,13.78927239594664,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HT,2024,2024/25,23.28182518542439,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,22.58092439302153,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HT,2029,2029/30,22.52066037072345,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,22.53159753708515,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,22.69860748223707,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HT,2039,2039/40,11.21205032527663,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HT,2040,2040/41,11.38652206126645,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HT,2045,2045/46,11.53274584895927,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,11.23583358839785,Generation (Fully Rated Converter),CROOKSTON A,ZETLAND PARK
ZETLAND PARK,11.0,EE,2036,2036/37,9.639124693794809,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,9.715397213606087,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,9.732770350896837,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,9.43613980856067,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2045,2045/46,9.328224388062267,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2049,2049/50,8.699949030678988,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2038,2038/39,9.84923416122103,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2041,2041/42,10.05351693712775,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,10.10274968693595,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2024,2024/25,9.847879393344734,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2025,2025/26,9.71445694469034,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2026,2026/27,9.572401650446821,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2027,2027/28,9.472622822011871,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,9.353145155934872,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2039,2039/40,9.606758764818476,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2041,2041/42,9.571502992599369,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2043,2043/44,9.492897072619114,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,9.23114914290187,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,25.97523668154204,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,27.07142418714319,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,EE,2040,2040/41,27.47370094236705,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,28.61965516826552,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,26.85438616132094,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HE,2045,2045/46,27.02917803549255,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HE,2049,2049/50,27.57786585332352,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,23.72699459438231,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HT,2030,2030/31,23.93855650736606,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,24.13005071129195,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,24.64230493686667,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HT,2035,2035/36,25.05461952910345,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HT,2036,2036/37,25.28538668417984,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HT,2044,2044/45,28.38034426066431,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,HT,2049,2049/50,28.88398389485445,Generation (Fully Rated Converter),PARTICK,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2038,2038/39,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2040,2040/41,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2041,2041/42,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2045,2045/46,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2024,2024/25,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2030,2030/31,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2032,2032/33,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2037,2037/38,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2038,2038/39,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2043,2043/44,0.0,Generation (Fully Rated Converter),SIGHTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2040,2040/41,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2048,2048/49,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2049,2049/50,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2036,2036/37,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2038,2038/39,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2047,2047/48,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2049,2049/50,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2025,2025/26,1.538820909963101,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2036,2036/37,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2040,2040/41,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2047,2047/48,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2049,2049/50,0.0,Generation (Fully Rated Converter),SALTCOATS B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2035,2035/36,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2041,2041/42,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2042,2042/43,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2038,2038/39,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2046,2046/47,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2048,2048/49,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2049,2049/50,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2025,2025/26,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2037,2037/38,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2042,2042/43,0.0,Generation (Fully Rated Converter),REDHOUSE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2036,2036/37,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,EE,2041,2041/42,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,EE,2045,2045/46,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,EE,2047,2047/48,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,HE,2035,2035/36,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,HE,2039,2039/40,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,0.0,Generation (Fully Rated Converter),BRAEHEAD PARK,ZETLAND PARK
